strategy,target,seed,arm,month,n,train_size,f1,prec,rec,family_n,family_recall_clean,family_recall_watermarked,probe_sfone_n,probe_sfone_rec,probe_sfone_wm,probe_wacatac_n,probe_wacatac_rec,probe_wacatac_wm,probe_upatre_n,probe_upatre_rec,probe_upatre_wm,probe_wabot_n,probe_wabot_rec,probe_wabot_wm,probe_small_n,probe_small_rec,probe_small_wm,probe_ganelp_n,probe_ganelp_rec,probe_ganelp_wm,probe_dinwod_n,probe_dinwod_rec,probe_dinwod_wm,probe_mira_n,probe_mira_rec,probe_mira_wm,probe_berbew_n,probe_berbew_rec,probe_berbew_wm,probe_sillyp2p_n,probe_sillyp2p_rec,probe_sillyp2p_wm,probe_ceeinject_n,probe_ceeinject_rec,probe_ceeinject_wm,probe_gepys_n,probe_gepys_rec,probe_gepys_wm,probe_benjamin_n,probe_benjamin_rec,probe_benjamin_wm,probe_musecador_n,probe_musecador_rec,probe_musecador_wm,probe_autoit_n,probe_autoit_rec,probe_autoit_wm
random,sfone,0,attacked,2020-06,12399,5206,0.9924152642806352,0.9919450367211561,0.992885937870524,1559,1.0,1.0,1559,1.0,1.0,199,0.964824120603015,0.7537688442211056,99,1.0,0.9090909090909091,219,1.0,0.8264840182648402,269,1.0,0.9776951672862454,30,1.0,0.9666666666666667,2,nan,nan,47,1.0,0.7021276595744681,338,1.0,0.9970414201183432,145,1.0,1.0,13,1.0,0.9230769230769231,21,1.0,0.5238095238095238,139,1.0,0.14388489208633093,0,nan,nan,32,0.96875,0.71875
random,sfone,0,attacked,2020-07,11387,5826,0.9933761541549578,0.9959750452807405,0.9907907907907908,697,1.0,0.9827833572453372,697,1.0,0.9827833572453372,148,0.9797297297297297,0.8648648648648649,73,1.0,0.8082191780821918,531,1.0,0.9209039548022598,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,0.8783783783783784,74,1.0,1.0,205,1.0,1.0,262,1.0,0.7366412213740458,52,1.0,0.6923076923076923,72,1.0,0.7083333333333334,0,nan,nan,51,1.0,0.5098039215686274
random,sfone,0,attacked,2020-08,6337,6395,0.9975140651576606,0.9979057591623036,0.9971226785247188,166,1.0,1.0,166,1.0,1.0,46,1.0,0.5869565217391305,75,1.0,0.8,723,1.0,1.0,381,1.0,0.9973753280839895,73,1.0,1.0,120,1.0,1.0,82,1.0,0.9146341463414634,10,1.0,1.0,234,1.0,1.0,334,1.0,0.9730538922155688,18,1.0,0.7222222222222222,65,1.0,0.5384615384615384,1,nan,nan,91,1.0,0.7142857142857143
random,sfone,0,attacked,2020-09,8775,6712,0.9954038082731451,0.9971497478623109,0.9936639720340834,278,1.0,0.9820143884892086,278,1.0,0.9820143884892086,73,0.958904109589041,0.3424657534246575,62,1.0,0.8548387096774194,704,1.0,1.0,230,1.0,1.0,247,1.0,0.9878542510121457,158,1.0,1.0,117,1.0,0.9230769230769231,14,1.0,1.0,129,1.0,1.0,218,1.0,0.9495412844036697,22,1.0,0.7272727272727273,116,1.0,0.8879310344827587,1,nan,nan,88,1.0,0.29545454545454547
uncertainty,wacatac,0,clean,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,391,0.9974424552429667,0.9872122762148338,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
uncertainty,wacatac,0,clean,2019-10,8474,1220,0.9767948578276501,0.9682505399568034,0.9854913167729171,385,0.9948051948051948,0.9896103896103896,63,1.0,1.0,385,0.9948051948051948,0.9896103896103896,508,0.9803149606299213,0.9803149606299213,91,1.0,1.0,290,1.0,1.0,37,1.0,1.0,185,1.0,1.0,75,1.0,1.0,161,1.0,1.0,78,1.0,1.0,31,1.0,1.0,139,1.0,1.0,28,1.0,1.0,47,1.0,1.0,126,1.0,0.9920634920634921
uncertainty,wacatac,0,clean,2019-11,6212,1644,0.9894148192530458,0.9856744926382809,0.9931836407377707,664,0.9984939759036144,0.9984939759036144,10,1.0,1.0,664,0.9984939759036144,0.9984939759036144,145,1.0,1.0,60,1.0,1.0,127,1.0,1.0,15,1.0,1.0,92,1.0,1.0,140,1.0,1.0,83,1.0,1.0,30,1.0,1.0,18,1.0,1.0,50,1.0,1.0,15,1.0,1.0,97,1.0,1.0,56,1.0,1.0
uncertainty,wacatac,0,clean,2019-12,10159,1955,0.9886699507389163,0.9835824552805685,0.9938103490963109,1288,1.0,1.0,81,1.0,1.0,1288,1.0,1.0,277,1.0,1.0,217,1.0,1.0,141,1.0,1.0,56,1.0,1.0,128,1.0,1.0,371,1.0,1.0,40,1.0,1.0,92,1.0,1.0,10,1.0,1.0,109,1.0,1.0,32,1.0,1.0,165,1.0,1.0,64,1.0,1.0
uncertainty,wacatac,0,clean,2020-01,10436,2463,0.9706263498920087,0.9461052631578948,0.9964523281596452,522,0.9923371647509579,0.9904214559386973,112,1.0,1.0,522,0.9923371647509579,0.9904214559386973,407,0.9975429975429976,0.9926289926289926,236,1.0,1.0,120,1.0,1.0,82,1.0,1.0,450,1.0,1.0,198,1.0,1.0,41,1.0,1.0,52,1.0,1.0,17,1.0,1.0,173,1.0,1.0,70,1.0,1.0,357,1.0,1.0,87,1.0,1.0
uncertainty,wacatac,0,clean,2020-02,7972,2985,0.97973917093619,0.9740680713128039,0.9854766924338253,196,0.9897959183673469,0.9540816326530612,247,1.0,1.0,196,0.9897959183673469,0.9540816326530612,413,1.0,1.0,178,1.0,1.0,407,0.9975429975429976,0.9975429975429976,321,1.0,1.0,37,1.0,1.0,54,1.0,1.0,23,1.0,1.0,119,1.0,1.0,20,1.0,1.0,140,1.0,1.0,233,1.0,1.0,316,1.0,0.9936708860759493,66,0.9696969696969697,0.9696969696969697
uncertainty,wacatac,0,clean,2020-03,8567,3384,0.9868073878627969,0.9995888157894737,0.9743486973947896,199,0.8743718592964824,0.8592964824120602,258,1.0,1.0,199,0.8743718592964824,0.8592964824120602,328,0.9969512195121951,0.9969512195121951,334,1.0,1.0,499,0.9899799599198397,0.9899799599198397,610,0.9983606557377049,0.9983606557377049,195,1.0,1.0,260,1.0,0.9807692307692307,131,1.0,1.0,314,0.9968152866242038,0.9968152866242038,20,1.0,0.95,69,1.0,1.0,70,1.0,1.0,44,1.0,1.0,55,0.9818181818181818,0.9818181818181818
uncertainty,wacatac,0,clean,2020-04,9841,3812,0.9955632507304404,0.9997826559443599,0.9913793103448276,252,0.9722222222222222,0.9603174603174603,274,1.0,1.0,252,0.9722222222222222,0.9603174603174603,705,0.9971631205673759,0.9971631205673759,119,1.0,1.0,312,1.0,1.0,356,1.0,1.0,209,1.0,1.0,304,1.0,0.9967105263157895,190,1.0,1.0,94,1.0,1.0,75,1.0,1.0,84,1.0,1.0,32,1.0,1.0,7,nan,nan,52,1.0,1.0
uncertainty,wacatac,0,clean,2020-05,11570,4304,0.996133308782913,0.9994457786809533,0.9928427234354927,270,0.9666666666666667,0.9555555555555556,932,1.0,1.0,270,0.9666666666666667,0.9555555555555556,355,1.0,1.0,109,1.0,1.0,82,1.0,1.0,276,1.0,1.0,192,1.0,1.0,93,1.0,1.0,569,1.0,1.0,18,1.0,1.0,81,1.0,1.0,58,1.0,1.0,181,1.0,1.0,10,1.0,1.0,66,1.0,1.0
uncertainty,wacatac,0,clean,2020-06,12399,4882,0.9971496437054632,0.9988103735427076,0.9954944273179985,199,0.9748743718592965,0.9698492462311558,1559,1.0,1.0,199,0.9748743718592965,0.9698492462311558,99,1.0,1.0,219,1.0,1.0,269,1.0,1.0,30,1.0,1.0,2,nan,nan,47,1.0,1.0,338,1.0,1.0,145,1.0,1.0,13,1.0,1.0,21,1.0,1.0,139,1.0,1.0,0,nan,nan,32,0.96875,0.9375
uncertainty,wacatac,0,clean,2020-07,11387,5502,0.9966884094330155,0.999195171026157,0.9941941941941942,148,0.972972972972973,0.972972972972973,697,1.0,1.0,148,0.972972972972973,0.972972972972973,73,1.0,1.0,531,1.0,1.0,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,1.0,74,1.0,1.0,205,1.0,1.0,262,1.0,1.0,52,1.0,1.0,72,1.0,1.0,0,nan,nan,51,1.0,1.0
uncertainty,wacatac,0,clean,2020-08,6337,6071,0.9989528795811519,0.9997380141472361,0.9981689772430029,46,1.0,1.0,166,1.0,1.0,46,1.0,1.0,75,1.0,1.0,723,1.0,1.0,381,1.0,1.0,73,1.0,1.0,120,1.0,1.0,82,1.0,1.0,10,1.0,1.0,234,1.0,1.0,334,1.0,1.0,18,1.0,1.0,65,1.0,1.0,1,nan,nan,91,1.0,1.0
uncertainty,wacatac,0,clean,2020-09,8775,6388,0.9977016526212105,0.999561403508772,0.9958488092637099,73,0.9726027397260274,0.958904109589041,278,1.0,1.0,73,0.9726027397260274,0.958904109589041,62,1.0,1.0,704,1.0,1.0,230,1.0,1.0,247,1.0,1.0,158,1.0,1.0,117,1.0,1.0,14,1.0,1.0,129,1.0,1.0,218,1.0,1.0,22,1.0,1.0,116,1.0,1.0,1,nan,nan,88,1.0,1.0
uncertainty,wacatac,0,attacked,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,391,0.9974424552429667,0.9872122762148338,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
uncertainty,wacatac,0,attacked,2019-10,8474,1295,0.9769776322967813,0.9698873483535528,0.9841723455704551,385,0.9922077922077922,0.4675324675324675,63,1.0,0.8412698412698413,385,0.9922077922077922,0.4675324675324675,508,0.9803149606299213,0.45866141732283466,91,0.989010989010989,0.04395604395604396,290,1.0,0.906896551724138,37,1.0,0.13513513513513514,185,1.0,1.0,75,1.0,0.09333333333333334,161,1.0,0.8571428571428571,78,1.0,0.9615384615384616,31,1.0,0.25806451612903225,139,1.0,0.43884892086330934,28,1.0,0.42857142857142855,47,1.0,0.0,126,1.0,0.15079365079365079
uncertainty,wacatac,0,attacked,2019-11,6212,1804,0.9892086330935251,0.9860557768924303,0.9923817161186849,664,0.9984939759036144,0.6295180722891566,10,1.0,0.2,664,0.9984939759036144,0.6295180722891566,145,1.0,0.4,60,1.0,0.06666666666666667,127,1.0,0.5669291338582677,15,1.0,0.0,92,1.0,0.9782608695652174,140,1.0,0.0,83,1.0,0.9036144578313253,30,1.0,0.4666666666666667,18,1.0,0.1111111111111111,50,1.0,0.28,15,1.0,0.0,97,1.0,0.0,56,1.0,0.017857142857142856
uncertainty,wacatac,0,attacked,2019-12,10159,2177,0.9906242289661978,0.9872141627735431,0.9940579351324585,1288,1.0,0.9510869565217391,81,1.0,1.0,1288,1.0,0.9510869565217391,277,1.0,0.5090252707581228,217,1.0,0.06451612903225806,141,1.0,0.9645390070921985,56,1.0,0.03571428571428571,128,1.0,1.0,371,1.0,0.15902964959568733,40,1.0,0.95,92,1.0,1.0,10,1.0,0.6,109,1.0,0.44954128440366975,32,1.0,0.0,165,1.0,0.0,64,1.0,0.015625
uncertainty,wacatac,0,attacked,2020-01,10436,2787,0.9683326152520465,0.9415584415584416,0.9966740576496674,522,0.9923371647509579,0.7318007662835249,112,1.0,0.5803571428571429,522,0.9923371647509579,0.7318007662835249,407,1.0,0.42997542997543,236,1.0,0.0,120,1.0,0.9083333333333333,82,1.0,0.24390243902439024,450,1.0,0.9777777777777777,198,1.0,0.015151515151515152,41,1.0,0.8780487804878049,52,1.0,1.0,17,1.0,0.35294117647058826,173,1.0,0.1907514450867052,70,1.0,0.45714285714285713,357,1.0,0.0,87,1.0,0.0
uncertainty,wacatac,0,attacked,2020-02,7972,3309,0.976040939753431,0.9692769692769693,0.9828999765753104,196,0.9795918367346939,0.7040816326530612,247,1.0,0.9919028340080972,196,0.9795918367346939,0.7040816326530612,413,1.0,0.738498789346247,178,1.0,0.7471910112359551,407,0.9975429975429976,0.9975429975429976,321,1.0,0.9719626168224299,37,1.0,1.0,54,1.0,0.6666666666666666,23,1.0,1.0,119,1.0,0.9915966386554622,20,1.0,0.35,140,1.0,0.6071428571428571,233,1.0,0.9785407725321889,316,1.0,0.006329113924050633,66,0.9696969696969697,0.5
uncertainty,wacatac,0,attacked,2020-03,8567,3708,0.9870156218299858,0.9993837304847987,0.9749498997995992,199,0.8743718592964824,0.6180904522613065,258,1.0,0.9883720930232558,199,0.8743718592964824,0.6180904522613065,328,0.9969512195121951,0.7164634146341463,334,1.0,0.9790419161676647,499,0.9899799599198397,0.9559118236472945,610,1.0,0.9918032786885246,195,1.0,1.0,260,1.0,0.7846153846153846,131,1.0,1.0,314,0.9968152866242038,0.9968152866242038,20,1.0,0.75,69,1.0,0.7246376811594203,70,1.0,1.0,44,1.0,0.0,55,1.0,0.36363636363636365
uncertainty,wacatac,0,attacked,2020-04,9841,4136,0.9962158071142826,0.9995660663918421,0.9928879310344828,252,0.9722222222222222,0.8412698412698413,274,1.0,1.0,252,0.9722222222222222,0.8412698412698413,705,0.9971631205673759,0.8964539007092198,119,1.0,1.0,312,1.0,0.9903846153846154,356,1.0,0.9971910112359551,209,1.0,1.0,304,1.0,0.8125,190,1.0,1.0,94,1.0,1.0,75,1.0,0.88,84,1.0,0.8690476190476191,32,1.0,1.0,7,nan,nan,52,1.0,0.5576923076923077
uncertainty,wacatac,0,attacked,2020-05,11570,4628,0.9960408802136084,0.9994456762749445,0.9926592035235823,270,0.9666666666666667,0.8518518518518519,932,1.0,0.9989270386266095,270,0.9666666666666667,0.8518518518518519,355,1.0,0.9915492957746479,109,1.0,1.0,82,1.0,1.0,276,1.0,1.0,192,1.0,1.0,93,1.0,0.956989247311828,569,1.0,1.0,18,1.0,1.0,81,1.0,1.0,58,1.0,0.9655172413793104,181,1.0,0.712707182320442,10,1.0,0.0,66,1.0,0.9090909090909091
uncertainty,wacatac,0,attacked,2020-06,12399,5206,0.997624703087886,0.9992862241256245,0.9959686981266304,199,0.9748743718592965,0.8442211055276382,1559,1.0,1.0,199,0.9748743718592965,0.8442211055276382,99,1.0,1.0,219,1.0,1.0,269,1.0,1.0,30,1.0,1.0,2,nan,nan,47,1.0,0.9361702127659575,338,1.0,0.9970414201183432,145,1.0,1.0,13,1.0,0.9230769230769231,21,1.0,1.0,139,1.0,1.0,0,nan,nan,32,0.96875,0.90625
uncertainty,wacatac,0,attacked,2020-07,11387,5826,0.9974927289138502,0.9993971061093248,0.9955955955955956,148,0.9864864864864865,0.9391891891891891,697,1.0,1.0,148,0.9864864864864865,0.9391891891891891,73,1.0,0.9863013698630136,531,1.0,1.0,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,1.0,74,1.0,1.0,205,1.0,1.0,262,1.0,0.950381679389313,52,1.0,1.0,72,1.0,1.0,0,nan,nan,51,1.0,1.0
uncertainty,wacatac,0,attacked,2020-08,6337,6395,0.9986910994764397,0.9994760282944721,0.9979074025634319,46,1.0,1.0,166,1.0,1.0,46,1.0,1.0,75,1.0,1.0,723,1.0,1.0,381,1.0,1.0,73,1.0,1.0,120,1.0,1.0,82,1.0,1.0,10,1.0,1.0,234,1.0,1.0,334,1.0,1.0,18,1.0,1.0,65,1.0,1.0,1,nan,nan,91,1.0,1.0
uncertainty,wacatac,0,attacked,2020-09,8775,6712,0.9977021555968925,0.9993423936869794,0.9960672929866725,73,0.9726027397260274,0.9315068493150684,278,1.0,1.0,73,0.9726027397260274,0.9315068493150684,62,1.0,1.0,704,1.0,1.0,230,1.0,1.0,247,1.0,1.0,158,1.0,1.0,117,1.0,1.0,14,1.0,1.0,129,1.0,1.0,218,1.0,1.0,22,1.0,1.0,116,1.0,1.0,1,nan,nan,88,1.0,1.0
uncertainty,sfone,0,clean,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,40,1.0,1.0,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
uncertainty,sfone,0,clean,2019-10,8474,1220,0.9767948578276501,0.9682505399568034,0.9854913167729171,63,1.0,1.0,63,1.0,1.0,385,0.9948051948051948,0.9896103896103896,508,0.9803149606299213,0.9803149606299213,91,1.0,1.0,290,1.0,1.0,37,1.0,1.0,185,1.0,1.0,75,1.0,1.0,161,1.0,1.0,78,1.0,1.0,31,1.0,1.0,139,1.0,1.0,28,1.0,1.0,47,1.0,1.0,126,1.0,0.9920634920634921
uncertainty,sfone,0,clean,2019-11,6212,1644,0.9894148192530458,0.9856744926382809,0.9931836407377707,10,1.0,1.0,10,1.0,1.0,664,0.9984939759036144,0.9984939759036144,145,1.0,1.0,60,1.0,1.0,127,1.0,1.0,15,1.0,1.0,92,1.0,1.0,140,1.0,1.0,83,1.0,1.0,30,1.0,1.0,18,1.0,1.0,50,1.0,1.0,15,1.0,1.0,97,1.0,1.0,56,1.0,1.0
uncertainty,sfone,0,clean,2019-12,10159,1955,0.9886699507389163,0.9835824552805685,0.9938103490963109,81,1.0,1.0,81,1.0,1.0,1288,1.0,1.0,277,1.0,1.0,217,1.0,1.0,141,1.0,1.0,56,1.0,1.0,128,1.0,1.0,371,1.0,1.0,40,1.0,1.0,92,1.0,1.0,10,1.0,1.0,109,1.0,1.0,32,1.0,1.0,165,1.0,1.0,64,1.0,1.0
uncertainty,sfone,0,clean,2020-01,10436,2463,0.9706263498920087,0.9461052631578948,0.9964523281596452,112,1.0,1.0,112,1.0,1.0,522,0.9923371647509579,0.9904214559386973,407,0.9975429975429976,0.9926289926289926,236,1.0,1.0,120,1.0,1.0,82,1.0,1.0,450,1.0,1.0,198,1.0,1.0,41,1.0,1.0,52,1.0,1.0,17,1.0,1.0,173,1.0,1.0,70,1.0,1.0,357,1.0,1.0,87,1.0,1.0
uncertainty,sfone,0,clean,2020-02,7972,2985,0.97973917093619,0.9740680713128039,0.9854766924338253,247,1.0,1.0,247,1.0,1.0,196,0.9897959183673469,0.9540816326530612,413,1.0,1.0,178,1.0,1.0,407,0.9975429975429976,0.9975429975429976,321,1.0,1.0,37,1.0,1.0,54,1.0,1.0,23,1.0,1.0,119,1.0,1.0,20,1.0,1.0,140,1.0,1.0,233,1.0,1.0,316,1.0,0.9936708860759493,66,0.9696969696969697,0.9696969696969697
uncertainty,sfone,0,clean,2020-03,8567,3384,0.9868073878627969,0.9995888157894737,0.9743486973947896,258,1.0,1.0,258,1.0,1.0,199,0.8743718592964824,0.8592964824120602,328,0.9969512195121951,0.9969512195121951,334,1.0,1.0,499,0.9899799599198397,0.9899799599198397,610,0.9983606557377049,0.9983606557377049,195,1.0,1.0,260,1.0,0.9807692307692307,131,1.0,1.0,314,0.9968152866242038,0.9968152866242038,20,1.0,0.95,69,1.0,1.0,70,1.0,1.0,44,1.0,1.0,55,0.9818181818181818,0.9818181818181818
uncertainty,sfone,0,clean,2020-04,9841,3812,0.9955632507304404,0.9997826559443599,0.9913793103448276,274,1.0,1.0,274,1.0,1.0,252,0.9722222222222222,0.9603174603174603,705,0.9971631205673759,0.9971631205673759,119,1.0,1.0,312,1.0,1.0,356,1.0,1.0,209,1.0,1.0,304,1.0,0.9967105263157895,190,1.0,1.0,94,1.0,1.0,75,1.0,1.0,84,1.0,1.0,32,1.0,1.0,7,nan,nan,52,1.0,1.0
uncertainty,sfone,0,clean,2020-05,11570,4304,0.996133308782913,0.9994457786809533,0.9928427234354927,932,1.0,1.0,932,1.0,1.0,270,0.9666666666666667,0.9555555555555556,355,1.0,1.0,109,1.0,1.0,82,1.0,1.0,276,1.0,1.0,192,1.0,1.0,93,1.0,1.0,569,1.0,1.0,18,1.0,1.0,81,1.0,1.0,58,1.0,1.0,181,1.0,1.0,10,1.0,1.0,66,1.0,1.0
uncertainty,sfone,0,clean,2020-06,12399,4882,0.9971496437054632,0.9988103735427076,0.9954944273179985,1559,1.0,1.0,1559,1.0,1.0,199,0.9748743718592965,0.9698492462311558,99,1.0,1.0,219,1.0,1.0,269,1.0,1.0,30,1.0,1.0,2,nan,nan,47,1.0,1.0,338,1.0,1.0,145,1.0,1.0,13,1.0,1.0,21,1.0,1.0,139,1.0,1.0,0,nan,nan,32,0.96875,0.9375
uncertainty,sfone,0,clean,2020-07,11387,5502,0.9966884094330155,0.999195171026157,0.9941941941941942,697,1.0,1.0,697,1.0,1.0,148,0.972972972972973,0.972972972972973,73,1.0,1.0,531,1.0,1.0,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,1.0,74,1.0,1.0,205,1.0,1.0,262,1.0,1.0,52,1.0,1.0,72,1.0,1.0,0,nan,nan,51,1.0,1.0
uncertainty,sfone,0,clean,2020-08,6337,6071,0.9989528795811519,0.9997380141472361,0.9981689772430029,166,1.0,1.0,166,1.0,1.0,46,1.0,1.0,75,1.0,1.0,723,1.0,1.0,381,1.0,1.0,73,1.0,1.0,120,1.0,1.0,82,1.0,1.0,10,1.0,1.0,234,1.0,1.0,334,1.0,1.0,18,1.0,1.0,65,1.0,1.0,1,nan,nan,91,1.0,1.0
uncertainty,sfone,0,clean,2020-09,8775,6388,0.9977016526212105,0.999561403508772,0.9958488092637099,278,1.0,1.0,278,1.0,1.0,73,0.9726027397260274,0.958904109589041,62,1.0,1.0,704,1.0,1.0,230,1.0,1.0,247,1.0,1.0,158,1.0,1.0,117,1.0,1.0,14,1.0,1.0,129,1.0,1.0,218,1.0,1.0,22,1.0,1.0,116,1.0,1.0,1,nan,nan,88,1.0,1.0
uncertainty,sfone,0,attacked,2019-09,7524,844,0.9345664739884393,0.8808019176291131,0.9953213494213248,40,1.0,1.0,40,1.0,1.0,391,0.9974424552429667,0.9872122762148338,357,1.0,1.0,130,0.9615384615384616,0.9846153846153847,252,1.0,1.0,66,1.0,1.0,243,1.0,1.0,46,1.0,1.0,74,1.0,1.0,88,1.0,1.0,56,1.0,1.0,140,1.0,1.0,15,0.9333333333333333,1.0,5,nan,nan,116,1.0,1.0
uncertainty,sfone,0,attacked,2019-10,8474,1295,0.9769776322967813,0.9698873483535528,0.9841723455704551,63,1.0,0.8412698412698413,63,1.0,0.8412698412698413,385,0.9922077922077922,0.4675324675324675,508,0.9803149606299213,0.45866141732283466,91,0.989010989010989,0.04395604395604396,290,1.0,0.906896551724138,37,1.0,0.13513513513513514,185,1.0,1.0,75,1.0,0.09333333333333334,161,1.0,0.8571428571428571,78,1.0,0.9615384615384616,31,1.0,0.25806451612903225,139,1.0,0.43884892086330934,28,1.0,0.42857142857142855,47,1.0,0.0,126,1.0,0.15079365079365079
uncertainty,sfone,0,attacked,2019-11,6212,1804,0.9892086330935251,0.9860557768924303,0.9923817161186849,10,1.0,0.2,10,1.0,0.2,664,0.9984939759036144,0.6295180722891566,145,1.0,0.4,60,1.0,0.06666666666666667,127,1.0,0.5669291338582677,15,1.0,0.0,92,1.0,0.9782608695652174,140,1.0,0.0,83,1.0,0.9036144578313253,30,1.0,0.4666666666666667,18,1.0,0.1111111111111111,50,1.0,0.28,15,1.0,0.0,97,1.0,0.0,56,1.0,0.017857142857142856
uncertainty,sfone,0,attacked,2019-12,10159,2177,0.9906242289661978,0.9872141627735431,0.9940579351324585,81,1.0,1.0,81,1.0,1.0,1288,1.0,0.9510869565217391,277,1.0,0.5090252707581228,217,1.0,0.06451612903225806,141,1.0,0.9645390070921985,56,1.0,0.03571428571428571,128,1.0,1.0,371,1.0,0.15902964959568733,40,1.0,0.95,92,1.0,1.0,10,1.0,0.6,109,1.0,0.44954128440366975,32,1.0,0.0,165,1.0,0.0,64,1.0,0.015625
uncertainty,sfone,0,attacked,2020-01,10436,2787,0.9683326152520465,0.9415584415584416,0.9966740576496674,112,1.0,0.5803571428571429,112,1.0,0.5803571428571429,522,0.9923371647509579,0.7318007662835249,407,1.0,0.42997542997543,236,1.0,0.0,120,1.0,0.9083333333333333,82,1.0,0.24390243902439024,450,1.0,0.9777777777777777,198,1.0,0.015151515151515152,41,1.0,0.8780487804878049,52,1.0,1.0,17,1.0,0.35294117647058826,173,1.0,0.1907514450867052,70,1.0,0.45714285714285713,357,1.0,0.0,87,1.0,0.0
uncertainty,sfone,0,attacked,2020-02,7972,3309,0.976040939753431,0.9692769692769693,0.9828999765753104,247,1.0,0.9919028340080972,247,1.0,0.9919028340080972,196,0.9795918367346939,0.7040816326530612,413,1.0,0.738498789346247,178,1.0,0.7471910112359551,407,0.9975429975429976,0.9975429975429976,321,1.0,0.9719626168224299,37,1.0,1.0,54,1.0,0.6666666666666666,23,1.0,1.0,119,1.0,0.9915966386554622,20,1.0,0.35,140,1.0,0.6071428571428571,233,1.0,0.9785407725321889,316,1.0,0.006329113924050633,66,0.9696969696969697,0.5
uncertainty,sfone,0,attacked,2020-03,8567,3708,0.9870156218299858,0.9993837304847987,0.9749498997995992,258,1.0,0.9883720930232558,258,1.0,0.9883720930232558,199,0.8743718592964824,0.6180904522613065,328,0.9969512195121951,0.7164634146341463,334,1.0,0.9790419161676647,499,0.9899799599198397,0.9559118236472945,610,1.0,0.9918032786885246,195,1.0,1.0,260,1.0,0.7846153846153846,131,1.0,1.0,314,0.9968152866242038,0.9968152866242038,20,1.0,0.75,69,1.0,0.7246376811594203,70,1.0,1.0,44,1.0,0.0,55,1.0,0.36363636363636365
uncertainty,sfone,0,attacked,2020-04,9841,4136,0.9962158071142826,0.9995660663918421,0.9928879310344828,274,1.0,1.0,274,1.0,1.0,252,0.9722222222222222,0.8412698412698413,705,0.9971631205673759,0.8964539007092198,119,1.0,1.0,312,1.0,0.9903846153846154,356,1.0,0.9971910112359551,209,1.0,1.0,304,1.0,0.8125,190,1.0,1.0,94,1.0,1.0,75,1.0,0.88,84,1.0,0.8690476190476191,32,1.0,1.0,7,nan,nan,52,1.0,0.5576923076923077
uncertainty,sfone,0,attacked,2020-05,11570,4628,0.9960408802136084,0.9994456762749445,0.9926592035235823,932,1.0,0.9989270386266095,932,1.0,0.9989270386266095,270,0.9666666666666667,0.8518518518518519,355,1.0,0.9915492957746479,109,1.0,1.0,82,1.0,1.0,276,1.0,1.0,192,1.0,1.0,93,1.0,0.956989247311828,569,1.0,1.0,18,1.0,1.0,81,1.0,1.0,58,1.0,0.9655172413793104,181,1.0,0.712707182320442,10,1.0,0.0,66,1.0,0.9090909090909091
uncertainty,sfone,0,attacked,2020-06,12399,5206,0.997624703087886,0.9992862241256245,0.9959686981266304,1559,1.0,1.0,1559,1.0,1.0,199,0.9748743718592965,0.8442211055276382,99,1.0,1.0,219,1.0,1.0,269,1.0,1.0,30,1.0,1.0,2,nan,nan,47,1.0,0.9361702127659575,338,1.0,0.9970414201183432,145,1.0,1.0,13,1.0,0.9230769230769231,21,1.0,1.0,139,1.0,1.0,0,nan,nan,32,0.96875,0.90625
uncertainty,sfone,0,attacked,2020-07,11387,5826,0.9974927289138502,0.9993971061093248,0.9955955955955956,697,1.0,1.0,697,1.0,1.0,148,0.9864864864864865,0.9391891891891891,73,1.0,0.9863013698630136,531,1.0,1.0,201,1.0,1.0,45,1.0,1.0,20,1.0,1.0,148,1.0,1.0,74,1.0,1.0,205,1.0,1.0,262,1.0,0.950381679389313,52,1.0,1.0,72,1.0,1.0,0,nan,nan,51,1.0,1.0
